Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Interracial Marriage Seen Gaining Wide Acceptance,"Of the major demographic trends that have transformed American society in recent decades, the public is more accepting of the rise in interracial marriage than of other cultural shifts, like same-sex marriage or the increase in single motherhood, according to a new report by the Pew Research Center.",921552784,Newspapers," Saulny, Susan
Susan
Susan Saulny
Saulny
Susan Saulny", NYTIAO," Pew Research Center for the People & the Press
541720"," Copyright New York Times Company Feb 16, 2012"," 2587095611 , 67403372 , 7818 , NYTIAO , NYT , 629316-20120216", News," Feb 16, 2012",0362-4331, English, English, A.23," New York, N.Y.","Feb 16, 2012",New York Times,2012,https://search.proquest.com/docview/921552784?accountid=14496,,,, A.23,," Interracial relationships , Marriage , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Interracial+Marriage+Seen+Gaining+Wide+Acceptance%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-02-16&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Saulny%2C+Susan&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Asian Men Can Jump,"In her memoir, the tiger mother Amy Chua recalls her immigrant father rapping the kids on their knuckles whenever they mispronounced a Chinese word. Students can apply via the standard track, emphasizing grades and scores, but they can also apply via a track emphasizing their special gifts or contributions.",921692541,Newspapers," Gish Jen
Gish Jen", NYTIAO," New York Knicks
711211"," Copyright New York Times Company Feb 17, 2012"," 2588106521 , 67426192 , 7818 , NYTIAO , NYT , 656046-20120217", Commentary," Feb 17, 2012",0362-4331, English, English, A.27," New York, N.Y.","Feb 17, 2012",New York Times,2012,https://search.proquest.com/docview/921692541?accountid=14496,,,, A.27,," Asian Americans , Professional basketball , Public figures , Athletes , Stereotypes , Siblings , Cultural values , Lin, Jeremy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Asian+Men+Can+Jump%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-02-17&amp;volume=&amp;issue=&amp;spage=A.27&amp;au=Gish+Jen&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Social Issues and the Santorum Surge; Jeff Bell, an 'early supply-sider,' on the roots of American social conservatism--and why the movement is crucial to building a Republican majority.",,921987534,Newspapers," Taranto, James
James
James Taranto
Taranto
James Taranto",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2588771501 , 67423062 , 117310 , WSJO , WSJOWSJO000020120218e82i00005", News," Feb 18, 2012",, English, English, n/a," New York, N.Y.","Feb 18, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/921987534?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Social+Issues+and+the+Santorum+Surge%3B+Jeff+Bell%2C+an+%27early+supply-sider%2C%27+on+the+roots+of+American+social+conservatism--and+why+the+movement+is+crucial+to+building+a+Republican+majority.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-02-18&amp;volume=&amp;issue=&amp;spage=&amp;au=Taranto%2C+James&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
TELECOM; Broadcasters loath to sell any spectrum; FCC gets Congress' blessing to auction off some airwaves. Now comes the hard part.,The proceeds would go toward building a new national network for law enforcement and public safety workers and toward paying for an extension of unemployment benefits and a payroll tax cut.,922003573,Newspapers," Flint, Joe
Joe
Joe Flint
Flint
Joe Flint",, Federal Communications Commission--FCC, (Copyright (c) 2012 Los Angeles Times)," 2588935471 , 67451002 , 7683 , ANGE , LATM120005705", News," Feb 18, 2012",0458-3035, English, English, B.1," Los Angeles, Calif.","Feb 18, 2012",Los Angeles Times,2012,https://search.proquest.com/docview/922003573?accountid=14496,,,, B.1,," Television stations , State laws , Payroll taxes , Frequencies , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=TELECOM%3B+Broadcasters+loath+to+sell+any+spectrum%3B+FCC+gets+Congress%27+blessing+to+auction+off+some+airwaves.+Now+comes+the+hard+part.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2012-02-18&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Flint%2C+Joe&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
The Weekend Interview with Jeffrey Bell: Social Issues and the Santorum Surge,"If you're a Republican in New York or another big city, you may be anxious or even terrified at the prospect that Rick Santorum, the supposedly unelectable social conservative, may win the GOP presidential nomination. Social issues have come to the fore on the GOP side in two of the past six presidential elections -- in 1988 (prison furloughs, the Pledge of Allegiance, the ACLU) and 2004 (same-sex marriage).",922010172,Newspapers," Taranto, James
James
James Taranto
Taranto
James Taranto",," Republican Party
813940"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2588995881 , 67452892 , 7510 , WSJ , DWJNJ000000020120218e82i0002z", Feature," Feb 18, 2012",0099-9660, English, English, A.11," New York, N.Y.","Feb 18, 2012",Wall Street Journal,2012,https://search.proquest.com/docview/922010172?accountid=14496," 1210 Politics & political behavior , 9190 United States"," 1210 Politics & political behavior , 9190 United States"," 1210 Politics & political behavior , 9190 United States", A.11," 1210 Politics & political behavior , 9190 United States"," Political parties , Presidential elections , United States--US , Santorum, Rick , Bell, Jeffrey",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Weekend+Interview+with+Jeffrey+Bell%3A+Social+Issues+and+the+Santorum+Surge&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2012-02-18&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Taranto%2C+James&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Lawman denies he made threat; A man who says the Arizona sheriff is his ex-lover accuses him of holding deportation over his head.,"At a news conference Saturday, Babeu called the allegations absolutely, completely false, except for the issues that refer to me as being gay. Because that's the truth.",922083030,Newspapers," Lopez, Ricardo
Ricardo
Ricardo Lopez
Lopez
Ricardo Lopez",," Republican Party
813940", (Copyright (c) 2012 Los Angeles Times)," 2589469731 , 67465592 , 7683 , ANGE , LATM120005904", News," Feb 19, 2012",0458-3035, English, English, A.27," Los Angeles, Calif.","Feb 19, 2012",Los Angeles Times,2012,https://search.proquest.com/docview/922083030?accountid=14496,,,, A.27,," Press conferences , Political campaigns , Personal relationships , Sheriffs , Gays & lesbians , Deportation , Immigration policy , Threats , Congressional elections -- Arizona , Arizona , Romney, W Mitt , Babeu, Paul",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Lawman+denies+he+made+threat%3B+A+man+who+says+the+Arizona+sheriff+is+his+ex-lover+accuses+him+of+holding+deportation+over+his+head.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2012-02-19&amp;volume=&amp;issue=&amp;spage=A.27&amp;au=Lopez%2C+Ricardo&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
LETTERS; Santorum's theology,,922734808,Newspapers,,,, (Copyright (c) 2012 Los Angeles Times)," 2592526241 , 67548022 , 7683 , ANGE , LATM120006269", News," Feb 23, 2012",0458-3035, English, English, A.14," Los Angeles, Calif.","Feb 23, 2012",Los Angeles Times,2012,https://search.proquest.com/docview/922734808?accountid=14496,,,, A.14,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=LETTERS%3B+Santorum%27s+theology&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2012-02-23&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Spain, Italy Urge EU Growth Agenda","Both men used the opportunity of their joint public appearance in Rome to emphasize the need that all European countries open up some of their more protected sectors--including professional services, transport and energy--to more competition.",922918949,Newspapers," Moloney, Liam
Liam
Liam Moloney
Moloney
Liam Moloney , Roman, David
David
David Roman
Roman
David Roman",," European Commission
928120 , European Union
926110
928120"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2593086891 , 67529362 , 117310 , WSJO , WSJOWSJO000020120223e82n006sj", News," Feb 23, 2012",, English, English, n/a," New York, N.Y.","Feb 23, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/922918949?accountid=14496,,,, n/a,," Economic growth , Press conferences , Budget deficits , Gross Domestic Product--GDP",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Spain%2C+Italy+Urge+EU+Growth+Agenda&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-02-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Moloney%2C+Liam%3BRoman%2C+David&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Federal Housing Grants Are Being Cut to the Bone in South Florida,"Hialeah, northwest of Miami, is the country's top loser of money from the government's community development block grant program. According to the five-year survey, Miami and the other cities that were hit by sharp cuts have fewer overcrowded units, which is one indication of poverty, than they did 10 years ago, officials say.",923156346,Newspapers," Alvarez, Lizette
Lizette
Lizette Alvarez
Alvarez
Lizette Alvarez", NYTIAO,," Copyright New York Times Company Feb 24, 2012"," 2593573081 , 67574502 , 7818 , NYTIAO , NYT , 816248-20120224", News," Feb 24, 2012",0362-4331, English, English, A.20," New York, N.Y.","Feb 24, 2012",New York Times,2012,https://search.proquest.com/docview/923156346?accountid=14496,,,, A.20,," Community development block grants , Census of Population , Housing , Poverty , Government grants , Miami-Dade County Florida , Florida",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Federal+Housing+Grants+Are+Being+Cut+to+the+Bone+in+South+Florida%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-02-24&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=Alvarez%2C+Lizette&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Immigration issue may sway Arizona; Activists are hoping to create a battleground in a state that almost always votes for a Republican president.,"Activists were hoping to use fierce rhetoric from the candidates -- along with recent anti-illegal immigration steps they view as extreme -- to help boost Latino voter registration and even turn Arizona into a battleground state. Since 1948, Arizona has gone to a Democrat only once in a presidential election (to Bill Clinton in 1996).",923311223,Newspapers," Becerra, Hector
Hector
Hector Becerra
Becerra
Hector Becerra",," Republican Party
813940", (Copyright (c) 2012 Los Angeles Times)," 2594329011 , 67593372 , 7683 , ANGE , LATM120006521", News," Feb 25, 2012",0458-3035, English, English, A.9," Los Angeles, Calif.","Feb 25, 2012",Los Angeles Times,2012,https://search.proquest.com/docview/923311223?accountid=14496,,,, A.9,," Aliens , Political campaigns , Activists , Hispanic Americans , Primaries & caucuses , Immigration policy , Presidential elections , Arizona",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Immigration+issue+may+sway+Arizona%3B+Activists+are+hoping+to+create+a+battleground+in+a+state+that+almost+always+votes+for+a+Republican+president.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2012-02-25&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Becerra%2C+Hector&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Ecuadorean Bank Finds a Niche With Emigrants Seeking Familiarity in Spain,"Pichincha received its Spanish commercial banking license in spring 2010, just as Greece became the first euro zone member to seek a bailout, setting off a sovereign debt crisis that has also left Spain and its banking sector reeling. [...] the bank's Spanish unit has grown beyond the expectations of its own management by pulling off a trick that companies the world over seek to perform: selling familiarity to a loyal, nearly captive clientele far from home.",923311987,Newspapers," Minder, Raphael
Raphael
Raphael Minder
Minder
Raphael Minder", NYTIAO," Banco Pichincha-Ecuador
522110"," Copyright New York Times Company Feb 25, 2012"," 2594348021 , 67592422 , 7818 , NYTIAO , NYT , 825085-20120225", News," Feb 25, 2012",0362-4331, English, English, B.2," New York, N.Y.","Feb 25, 2012",New York Times,2012,https://search.proquest.com/docview/923311987?accountid=14496,,,, B.2,," Banking industry , Remittances , Banks , Sovereign debt , Investment policy , Bailouts , Greece , Europe , Spain",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Ecuadorean+Bank+Finds+a+Niche+With+Emigrants+Seeking+Familiarity+in+Spain%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-02-25&amp;volume=&amp;issue=&amp;spage=B.2&amp;au=Minder%2C+Raphael&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"In Nigeria, a Deadly Group's Rage Has Local Roots","Boko Haram is not the imported, ""foreign"" menace Nigerian authorities depict it to be. Since 2009, the group has killed well over 900 people, Human Rights Watch says.",923422588,Newspapers," Nossiter, Adam
Adam
Adam Nossiter
Nossiter
Adam Nossiter", NYTIAO," Boko Haram
813940"," Copyright New York Times Company Feb 26, 2012"," 2594898091 , 67607312 , 7818 , NYTIAO , NYT , 844802-20120226", News," Feb 26, 2012",0362-4331, English, English, A.6," New York, N.Y.","Feb 26, 2012",New York Times,2012,https://search.proquest.com/docview/923422588?accountid=14496,,,, A.6,," Mosques & temples , Bombings , Suicide bombings , Terrorism , Islamism , Militia groups , Nigeria",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=In+Nigeria%2C+a+Deadly+Group%27s+Rage+Has+Local+Roots%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-02-26&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Nossiter%2C+Adam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Homegrown power brokers; In southeast L.A. County, the Chacons are the go-to campaign gurus","Chacon, along with his nieces, nephews, brothers and sisters, has run or worked on more than 100 campaigns, including heated races for city councils, water districts and school boards. The political climate has created a cottage industry for consultants, printers and other operatives, and the Chacons have thrived, becoming experts in voter analysis, phone banking and political strategy.",923422638,Newspapers," Becerra, Hector
Hector
Hector Becerra
Becerra
Hector Becerra , Allen, Sam
Sam
Sam Allen
Allen
Sam Allen",,, (Copyright (c) 2012 Los Angeles Times)," 2594872971 , 67606352 , 7683 , ANGE , LATM120006782", News," Feb 26, 2012",0458-3035, English, English, A.1," Los Angeles, Calif.","Feb 26, 2012",Los Angeles Times,2012,https://search.proquest.com/docview/923422638?accountid=14496,,,, A.1,," School boards , Armenian Americans , Political campaigns , Political power , Local elections -- Los Angeles California , Political finance , Los Angeles California , Chacon, Hector",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Homegrown+power+brokers%3B+In+southeast+L.A.+County%2C+the+Chacons+are+the+go-to+campaign+gurus&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2012-02-26&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Becerra%2C+Hector%3BAllen%2C+Sam&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
