Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Evo Pays a Socialist Call; Bolivia's Morales Makes Most of First D.C. Visit,,410227250,Newspapers," Pamela Constable - Washington Post Staff Writer
Pamela Constable - Washington Post Staff Writer",,," Copyright The Washington Post Company Nov 22, 2008"," 1599728871 , 41127641 , 7653 , TWP , WPXX200811220E9C1BD6", News," Nov 22, 2008",0190-8286, English, English, C.1," Washington, D.C.","Nov 22, 2008",The Washington Post,2008,https://search.proquest.com/docview/410227250?accountid=14496,,,, C.1,," Public officials , Politics , State visits , Washington DC , Bolivia , Morales, Evo",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Evo+Pays+a+Socialist+Call%3B+Bolivia%27s+Morales+Makes+Most+of+First+D.C.+Visit&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-11-22&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Pamela+Constable+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Managers Indicted in Immigration Case,The superseding indictment pulls together a handful of cases pending against Agriprocessors employees and lists charges including conspiracy to harbor undocumented immigrants for profit; harboring and aiding and abetting undocumented immigrants for profit; conspiracy to commit document fraud; aiding and abetting document fraud; aiding and abetting aggravated identity theft; and bank fraud.,410257336,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",," Agriprocessors Inc
311612"," Copyright The Washington Post Company Nov 22, 2008"," 1599732391 , 41127641 , 7653 , TWP , WPXX200811220E9C1C08", News," Nov 22, 2008",0190-8286, English, English, A.8," Washington, D.C.","Nov 22, 2008",The Washington Post,2008,https://search.proquest.com/docview/410257336?accountid=14496,,,, A.8,," Indictments , Labor law , Meat processing , Conspiracy , Fraud , Aliens",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Managers+Indicted+in+Immigration+Case&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-11-22&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Anonymous&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Death Notice: JAMES P. BARRIS,"James graduated from the Illinois Institute of Technology with a degree in Civil Engineering, a noted contributor to the Structural and Architectural Engineering profession through activities on many Standards Boards and the Portland Cement Association, and a faithful servant of the Greek Orthodox Church.",420786480,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2008 by the Chicago Tribune)," 1599742011 , 41127751 , 7684 , CTRB , TRIB200811210441", Obituary," Nov 22, 2008",1085-6706, English, English, 24," Chicago, Ill.","Nov 22, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420786480?accountid=14496,,,, 24,, Deaths,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Death+Notice%3A+JAMES+P.+BARRIS&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-11-22&amp;volume=&amp;issue=&amp;spage=24&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Our Shortsighted Border Policy Keeps the Wrong People Out,"Instead of continuing to embrace the massive flow of talent, energy and initiative that the rest of the world has long offered the United States, we launched an expensive, futile experiment to see whether we could seal our borders against the ills of the world, from terrorists to drugs to illegal migrants. [...] when the couple tried to cross back into Texas, U.S. border officials discovered that Daou had failed to comply with a rule put in place by John Ashcroft's Justice Department after 9/11, requiring all young men from Muslim and Arab countries to re-register with the U.S. government 30 days after arriving in the United States.",410240264,Newspapers," Alden, Edward
Alden
Edward
Edward Alden",,," Copyright The Washington Post Company Nov 23, 2008"," 1600130691 , 41134621 , 7653 , TWP , WPXX200811230E9CE52F", Commentary," Nov 23, 2008",0190-8286, English, English, B.1," Washington, D.C.","Nov 23, 2008",The Washington Post,2008,https://search.proquest.com/docview/410240264?accountid=14496,,,, B.1,," Immigration policy , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Our+Shortsighted+Border+Policy+Keeps+the+Wrong+People+Out&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-11-23&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Alden%2C+Edward&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Iran Builds Ties in Latin America, Based on Animosity Toward U.S.","Iran has also promised Bolivia $1 billion in aid and investment, including plans to build a cement plant, dairies and two public health clinics.",410245446,Newspapers," James, Ian
James
Ian
Ian James",,," Copyright The Washington Post Company Nov 23, 2008"," 1600127761 , 41134621 , 7653 , TWP , WPXX200811230E9CE432", News," Nov 23, 2008",0190-8286, English, English, A.15," Washington, D.C.","Nov 23, 2008",The Washington Post,2008,https://search.proquest.com/docview/410245446?accountid=14496,,,, A.15,," Trucks , Engineers , Cement plants , Iran , Venezuela , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Iran+Builds+Ties+in+Latin+America%2C+Based+on+Animosity+Toward+U.S.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-11-23&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=James%2C+Ian&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Death Notice: JAMES P. BARRIS,"James graduated from the Illinois Institute of Technology with a degree in Civil Engineering, a noted contributor to the Structural and Architectural Engineering profession through activities on many Standards Boards and the Portland Cement Association, and a faithful servant of the Greek Orthodox Church.",420701110,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2008 by the Chicago Tribune)," 1600141151 , 41134711 , 7684 , CTRB , TRIB200811220483", Obituary," Nov 23, 2008",1085-6706, English, English, 6," Chicago, Ill.","Nov 23, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420701110?accountid=14496,,,, 6,, Deaths,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Death+Notice%3A+JAMES+P.+BARRIS&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-11-23&amp;volume=&amp;issue=&amp;spage=6&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Sisterhood shrinking,"The Vatican has reported in statistical surveys that the number of Catholics in religious orders around the world has declined. Georgetown University's Center for Applied Research in the Apostolate focused on the U.S. nun population since 1965, when there were 173,865 religious women.",420715795,Newspapers," Spolar, Christine
Spolar
Christine
Christine Spolar",," Roman Catholic Church
813110", (Copyright 2008 by the Chicago Tribune)," 1600140341 , 41134711 , 7684 , CTRB , TRIB200811220261", News," Nov 23, 2008",1085-6706, English, English, 1.20," Chicago, Ill.","Nov 23, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420715795?accountid=14496,,,, 20,," Nuns , Bologna Italy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Sisterhood+shrinking%3A+In+Italy%2C+where+many+once+heard+call+to+religious+life%2C+convents+are+emptying+as+nuns+age+and+few+seek+to+replace+them&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-11-23&amp;volume=&amp;issue=&amp;spage=20&amp;au=Spolar%2C+Christine&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Obama steps forward with his own plan; Asserting himself from the sidelines, he seeks to calm fears with a more aggressive economic stimulus.",,422192895,Newspapers," Wallsten, Peter
Wallsten
Peter
Peter Wallsten",,, (Copyright (c) 2008 Los Angeles Times)," 1600198401 , 41135191 , 7683 , ANGE , LATM080055680", News," Nov 23, 2008",0458-3035, English, English, A.1," Los Angeles, Calif.","Nov 23, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422192895?accountid=14496,,,, A.1,," Press conferences , Dow Jones averages , Automobile industry , Economic planning , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Obama+steps+forward+with+his+own+plan%3B+Asserting+himself+from+the+sidelines%2C+he+seeks+to+calm+fears+with+a+more+aggressive+economic+stimulus.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-11-23&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Wallsten%2C+Peter&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The enforcer of border laws; Janet Napolitano could be taking her tough immigration stance to the Department of Homeland Security.,"The Mexican American Legal Defense and Education Fund and the U.S. Chamber of Commerce, among other groups, have gone to court to challenge Arizona's employer-sanction law. ""Foreign labor should not be a substitute for U.S. workers, but it is critical that we bring foreign workers out of the shadows, put the clamps on the underground labor market and bring greater stability to our workforce,"" she said.",422218264,Newspapers," Savage, David G
Savage
G
David
David G. Savage",,, (Copyright (c) 2008 Los Angeles Times)," 1600198581 , 41135191 , 7683 , ANGE , LATM080055702", News," Nov 23, 2008",0458-3035, English, English, A.17," Los Angeles, Calif.","Nov 23, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422218264?accountid=14496,,,, A.17,," Aliens , Immigration policy , Arizona , Napolitano, Janet",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=The+enforcer+of+border+laws%3B+Janet+Napolitano+could+be+taking+her+tough+immigration+stance+to+the+Department+of+Homeland+Security.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-11-23&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Savage%2C+David+G&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Hurricane Ike victims still homeless, 2 months later; Promised mobile homes from FEMA have been slow to materialize, southeast Texas officials and residents say.","Seventy miles to the northeast, Bridge City retirees Ferrel and Jerry Ashby waited a month to get a mobile home from the Federal Emergency Management Agency after the storm flooded their house. On Galveston Island, the bull's-eye for Ike's arrival, Roshonda Domingeaux and her family have bounced from shelter to shelter since the 12-foot storm surge destroyed her house.",422226507,Newspapers," Lozano, Juan A
Lozano
A
Juan
Juan A. Lozano",," Federal Emergency Management Agency
922190", (Copyright (c) 2008 Los Angeles Times)," 1600195211 , 41135191 , 7683 , ANGE , LATM080055603", News," Nov 23, 2008",0458-3035, English, English, A.22," Los Angeles, Calif.","Nov 23, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422226507?accountid=14496,,,, A.22,," Storm damage , Houses , Housing , Hurricanes , Mobile homes",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Hurricane+Ike+victims+still+homeless%2C+2+months+later%3B+Promised+mobile+homes+from+FEMA+have+been+slow+to+materialize%2C+southeast+Texas+officials+and+residents+say.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-11-23&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=Lozano%2C+Juan+A&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
India Calling,"Even in the wake of a historic presidential election, culminating in a dramatic change in direction, it remained unclear whether the United States could be delivered from its woes any time soon. In India,"" he added, ""for the first time after decades or centuries, there is a sense of optimism about the future, a sense that our children's futures can be better than ours if we try hard enough.",433961915,Newspapers," Giridharadas, Anand
Giridharadas
Anand
Anand Giridharadas", NYTIAO,," Copyright New York Times Company Nov 23, 2008"," 1600131511 , 41134651 , 7818 , NYTIAO , NYT , 018716-20081123", Commentary," Nov 23, 2008",0362-4331, English, English, WK.1," New York, N.Y.","Nov 23, 2008",New York Times,2008,https://search.proquest.com/docview/433961915?accountid=14496,,,, WK.1,," Immigration , Travel , Asian Americans , Tourism -- India , India",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=India+Calling%3A+%5BWeek+in+Review+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2008-11-23&amp;volume=&amp;issue=&amp;spage=WK.1&amp;au=Giridharadas%2C+Anand&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Shaping the New Agenda (A Special Report) --- America in the Global Economy,"The new administration preparing to take power in Washington faces not only a domestic economic mess but a global one as well. The world's economies now are so intertwined that the problems in the U.S. have dragged down other nations, and ...",399040500,Newspapers," Seib, Gerald F
Seib
F
Gerald
Gerald F. Seib",,," (c) 2008 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1600649391 , 41138011 , 7510 , WSJ , WSJJ20081124000069", Interview," Nov 24, 2008",0099-9660, English, English, R.6," New York, N.Y.","Nov 24, 2008",Wall Street Journal,2008,https://search.proquest.com/docview/399040500?accountid=14496," 1110 Economic conditions & forecasts , 9180 International"," 1110 Economic conditions & forecasts , 9180 International"," 1110 Economic conditions & forecasts , 9180 International", R.6," 1110 Economic conditions & forecasts , 9180 International"," Series & special reports , Global economy , United States--US , Burns, Stephanie , Perez, Antonio M , Smith, Frederick W , Yang Yuanqing , Schumer, Charles E",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Shaping+the+New+Agenda+%28A+Special+Report%29+---+America+in+the+Global+Economy&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2008-11-24&amp;volume=&amp;issue=&amp;spage=R.6&amp;au=Seib%2C+Gerald+F&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Va. Panel on Immigration Steps Back From Hard Line,"Virginia, known for some of the nation's toughest policies on illegal immigration, appears to be abandoning its hard-line approach as state officials consider proposals to help foreign-born residents assimilate, including increasing the number of English classes. The commission considered but did not adopt proposals to force immigrants to carry special identification cards, allow hospitals to fingerprint patients who do not pay their bills and require proof of legal residence to be eligible for public assistance.",410286033,Newspapers," Anita Kumar - Washington Post Staff Writer
Anita Kumar - Washington Post Staff Writer",,," Copyright The Washington Post Company Nov 24, 2008"," 1600614421 , 41140001 , 7653 , TWP , WPXX200811240E9D952E", News," Nov 24, 2008",0190-8286, English, English, A.1," Washington, D.C.","Nov 24, 2008",The Washington Post,2008,https://search.proquest.com/docview/410286033?accountid=14496,,,, A.1,," Aliens , Residence requirements , Legislation , Immigration policy , Virginia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Va.+Panel+on+Immigration+Steps+Back+From+Hard+Line&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-11-24&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Anita+Kumar+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"For Dana Perino, A Bruising Year","Perino is convinced that when positive environmental action is announced, media outlets attribute it to the Environmental Protection Agency, but when a regulatory step is seen as inadequate, they blame White House pressure.",410294708,Newspapers," Howard Kurtz - Washington Post Staff Writer
Howard Kurtz - Washington Post Staff Writer",,," Copyright The Washington Post Company Nov 24, 2008"," 1600613571 , 41140001 , 7653 , TWP , WPXX200811240E9D9432", Commentary," Nov 24, 2008",0190-8286, English, English, C.1," Washington, D.C.","Nov 24, 2008",The Washington Post,2008,https://search.proquest.com/docview/410294708?accountid=14496,,,, C.1,," Political advertising , Presidents , Bush, George W , Perino, Dana",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=For+Dana+Perino%2C+A+Bruising+Year&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-11-24&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Howard+Kurtz+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
