Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Liz Cheney Wins Wyoming GOP Primary for U.S. House Seat; Daughter of former Vice President Dick Cheney in the fall will face a Democrat who has never held elected office,"  Ms. Cheney, a former State Department official under George W. Bush and Fox News commentator, captured 40% of the vote when the Associated Press called the race late Tuesday night with 73% of precincts reporting.",1811869647,Newspapers," Hackman, Michelle
Hackman
Michelle
Michelle Hackman , Hackman, Michelle
Hackman
Michelle
Michelle Hackman",," Republican Party
813940 , Associated Press
519110"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4149415441 , 107123542 , 117310 , WSJO , WSJOWSJO20160817000020160817ec8h005eh", News," Aug 17, 2016",, English, English, n/a," New York, N.Y.","Aug 17, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1811869647?accountid=14496, n/a," Immigration , Nominations , Presidents , Wyoming , United States--US , Paul, Rand , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Liz+Cheney+Wins+Wyoming+GOP+Primary+for+U.S.+House+Seat%3B+Daughter+of+former+Vice+President+Dick+Cheney+in+the+fall+will+face+a+Democrat+who+has+never+held+elected+office&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-08-17&amp;volume=&amp;issue=&amp;spage=&amp;au=Hackman%2C+Michelle&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Photos of the Day: Aug. 17,"  Turkey issued a decree Wednesday paving the way for the conditional release of some 38,000 prisoners, the justice minister said, an apparent move to reduce its prison population to make space for thousands of people who have been arrested as part of an investigation into last month's failed coup.",1811943589,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," European Union
926110
928120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4149712461 , 107123542 , 117310 , WSJO , WSJOWSJO20160817000020160817ec8h0093t", News," Aug 17, 2016",, English, English, n/a," New York, N.Y.","Aug 17, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1811943589?accountid=14496, n/a," Prime ministers , Border patrol , Forest & brush fires , Border security , Louisiana , Jakarta Indonesia , Indonesia , California , South Korea , Netanyahu, Benjamin , Turnbull, Malcolm",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Photos+of+the+Day%3A+Aug.+17&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-08-17&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
U.S. Watch,"  Ms. Cheney, a former State Department official under George W. Bush and Fox News commentator, captured 40% of the vote when the Associated Press called the race late Tuesday night with 73% of precincts reporting.",1812090405,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," Republican Party
813940 , Coast Guard-US
928110 , Associated Press
519110"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4150122881 , 107123542 , 117310 , WSJO , WSJOWSJO20160817000020160818ec8h001jn", News," Aug 17, 2016",, English, English, n/a," New York, N.Y.","Aug 17, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1812090405?accountid=14496, n/a," Immigration , Wyoming , United States--US , Paul, Rand , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+Watch&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-08-17&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"The mystery behind Melania Trump, potential first lady (Posted 2016-08-17 18:44:25)","  [...]she gets to say exactly six words, which are: ""It's so cute. The ceremony was at the Bethesda-by-the-Sea Episcopal church in Palm Beach, Fla., and the reception was just down the road at Mar-a-Lago, Trump's uber-posh club.",1823905930,Newspapers," Otterbourg, Ken
Otterbourg
Ken
Ken Otterbourg , Otterbourg, Ken
Otterbourg
Ken
Ken Otterbourg",,," (Copyright The Washington Post Company, Aug 17, 2016)"," 4196737031 , 107136732 , 7653 , TWP , WPXX201608172016081718442500ThemysterybehindMelaniaTrumppotential", News," Aug 17, 2016",0190-8286, English, English,," Washington, D.C.","Aug 17, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823905930?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=The+mystery+behind+Melania+Trump%2C+potential+first+lady+%28Posted+2016-08-17+18%3A44%3A25%29%3A+%22I+am+my+own+person%2C%22+the+potential+first+lady+has+said.+But+what+does+that+mean%3F&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-08-17&amp;volume=&amp;issue=&amp;spage=&amp;au=Otterbourg%2C+Ken&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Ecuador's Homegrown Sport Thrives Under the Lights in Harlem; Every weekend, a community of New Yorkers gathers for a night of ecuavoley, a variation of volleyball that sprouted more than a century ago in their home country",,1811955584,Newspapers," Uggetti, Paolo
Uggetti
Paolo
Paolo Uggetti , Uggetti, Paolo
Uggetti
Paolo
Paolo Uggetti",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4149856211 , 107151272 , 117310 , WSJO , WSJOWSJO20160818000020160818ec8i00002", News," Aug 18, 2016",, English, English, n/a," New York, N.Y.","Aug 18, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1811955584?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Ecuador%27s+Homegrown+Sport+Thrives+Under+the+Lights+in+Harlem%3B+Every+weekend%2C+a+community+of+New+Yorkers+gathers+for+a+night+of+ecuavoley%2C+a+variation+of+volleyball+that+sprouted+more+than+a+century+ago+in+their+home+country&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-08-18&amp;volume=&amp;issue=&amp;spage=&amp;au=Uggetti%2C+Paolo&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Killings of Imam, Friend Increase Fears Among New York City Muslims; Some say they are afraid to go outside or take public transportation","  While police continue to investigate whether the killings constituted a hate crime, the attack is being seen by some Muslims as a deadly manifestation of ideas voiced by Republican presidential nominee Donald Trump, community leaders said.",1811972322,Newspapers," MacMillan, Thomas
MacMillan
Thomas
Thomas MacMillan; Zolan Kanno-Youngs , Kanno-Youngs, Zolan
Kanno-Youngs
Zolan , MacMillan, Thomas
MacMillan
Thomas
Thomas MacMillan , Kanno-Youngs, Zolan
Kanno-Youngs
Zolan
Zolan Kanno-Youngs",," Islamic Circle of North America
813410"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4149876301 , 107151272 , 117310 , WSJO , WSJOWSJO20160818000020160818ec8i000jh", News," Aug 18, 2016",, English, English, n/a," New York, N.Y.","Aug 18, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1811972322?accountid=14496, n/a," Muslims , Political campaigns , Community , Leadership , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Killings+of+Imam%2C+Friend+Increase+Fears+Among+New+York+City+Muslims%3B+Some+say+they+are+afraid+to+go+outside+or+take+public+transportation&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-08-18&amp;volume=&amp;issue=&amp;spage=&amp;au=MacMillan%2C+Thomas%3BKanno-Youngs%2C+Zolan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Theoutsider's insider,"  Spicer argued to CNN that the aspiring first lady's talk of hard work and goal-fulfillment was built on phrases so commonplace as to be found in a children's cartoon: ""Twilight Sparkle from 'My Little Pony' said, 'This is your dream. The longest-serving communications director for the Republican National Committee is a guy who spent years preaching the virtues of free trade and arguing for a kinder, gentler appeal to immigrants - stances that have been all but vaporized by Donald Trump.",1812097618,Newspapers," Terris, Ben
Terris
Ben
Ben Terris , Terris, Ben
Terris
Ben
Ben Terris",," Republican Party
813940"," (Copyright The Washington Post Company, Aug 18, 2016)"," 4150168931 , 107160292 , 7653 , TWP , WPXXWP20160818Theoutsidersinsiderc492be3a", General Information," Aug 18, 2016",0190-8286, English, English, C.1," Washington, D.C.","Aug 18, 2016",The Washington Post,2016,https://search.proquest.com/docview/1812097618?accountid=14496, C.1," Nominations , Presidential elections , Political conventions", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Theoutsider%27s+insider&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-08-18&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Terris%2C+Ben&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
LETTERS,,1812099677,Newspapers,,,, (Copyright (c) 2016 Los Angeles Times)," 4150180771 , 107160552 , 7683 , ANGE , LATM2016081822284", News," Aug 18, 2016",0458-3035, English, English, A.10," Los Angeles, Calif.","Aug 18, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1812099677?accountid=14496, A.10,, Letters to the editor,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=LETTERS&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-08-18&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
BUSINESS BEAT; Retailer's manufacturing might move out of state,"  Another source, who requested anonymity to avoid losing work, said the company plans to keep its headquarters, including its design team, based in L.A. American Apparel used to tout its humane treatment of workers -- relatively high wages, on-site healthcare and even free massages -- as a chief selling point of its brand.",1812099685,Newspapers," Li, Shan
Li
Shan
Shan Li , Li, Shan
Li
Shan
Shan Li",," American Apparel Inc
315210", (Copyright (c) 2016 Los Angeles Times)," 4150180751 , 107160552 , 7683 , ANGE , LATM2016081822286", News," Aug 18, 2016",0458-3035, English, English, C.2," Los Angeles, Calif.","Aug 18, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1812099685?accountid=14496, C.2," Clothing industry , Employment , California , Los Angeles California"," AMERICAN APPAREL INC , DOWNTOWN (LOS ANGELES) , RELOCATION OF BUSINESS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=BUSINESS+BEAT%3B+Retailer%27s+manufacturing+might+move+out+of+state&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-08-18&amp;volume=&amp;issue=&amp;spage=C.2&amp;au=Li%2C+Shan&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE STATE; Fewer in state uninsured; cost worries linger,"  Since the Affordable Care Act took effect, advocates in California have been trying to find ways to provide insurance to this population.",1812099718,Newspapers," Karlamangla, Soumya
Karlamangla
Soumya
Soumya Karlamangla , Karlamangla, Soumya
Karlamangla
Soumya
Soumya Karlamangla",," Covered California
923120 , Medi-Cal
524114", (Copyright (c) 2016 Los Angeles Times)," 4150180511 , 107160552 , 7683 , ANGE , LATM2016081822310", News," Aug 18, 2016",0458-3035, English, English, B.4," Los Angeles, Calif.","Aug 18, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1812099718?accountid=14496, B.4," Group health insurance , Patient Protection & Affordable Care Act 2010-US , Health care , Insurance coverage , Uninsured people , California"," Poll or survey , CALIFORNIA , HEALTH CARE REFORM , COVERED CALIFORNIA (AGENCY) , HEALTH INSURANCE",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+STATE%3B+Fewer+in+state+uninsured%3B+cost+worries+linger&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-08-18&amp;volume=&amp;issue=&amp;spage=B.4&amp;au=Karlamangla%2C+Soumya&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
City News: Queens Killings Increase Unease Among Muslims,"  While police continue to investigate whether the killings constituted a hate crime, the attack is being seen by some Muslims as a deadly manifestation of ideas voiced by Republican presidential nominee Donald Trump, community leaders said.",1812102682,Newspapers," MacMillan, Thomas
MacMillan
Thomas
Thomas MacMillan; Zolan Kanno-Youngs , Kanno-Youngs, Zolan
Kanno-Youngs
Zolan , MacMillan, Thomas
MacMillan
Thomas
Thomas MacMillan , Kanno-Youngs, Zolan
Kanno-Youngs
Zolan
Zolan Kanno-Youngs",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4150207701 , 107161672 , 7510 , WSJ , DWJNJ000000020160818ec8i00057", News," Aug 18, 2016",0099-9660, English, English, A.17," New York, N.Y.","Aug 18, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1812102682?accountid=14496, A.17," Muslims , Murders & murder attempts , Queens New York , Akonjee, Maulana Alauddin , Uddin, Thara",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=City+News%3A+Queens+Killings+Increase+Unease+Among+Muslims&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-08-18&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=MacMillan%2C+Thomas%3BKanno-Youngs%2C+Zolan&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Ecuador's Homegrown Sport Thrives in Harlem --- Every weekend, a local community converges for food, music and competition","  The basketball courts were desolate, and the few street lamps that worked emitted a faint orange glow that lit only a small radius beneath them. ""Fridays it's hot dogs and french fries; Saturdays, it's sometimes fish . . . $9 for a plate full of food is not a bad deal at all,"" said Ruth Anguisaca, before being pulled away to play in an all-female game.",1812107919,Newspapers," Uggetti, Paolo
Uggetti
Paolo
Paolo Uggetti , Uggetti, Paolo
Uggetti
Paolo
Paolo Uggetti",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4150207491 , 107161672 , 7510 , WSJ , DWJNJ000000020160818ec8i0004m", Feature," Aug 18, 2016",0099-9660, English, English, A.20," New York, N.Y.","Aug 18, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1812107919?accountid=14496, A.20," Volleyball , Minority & ethnic groups , Harlem-New York City NY , Ecuador",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Ecuador%27s+Homegrown+Sport+Thrives+in+Harlem+---+Every+weekend%2C+a+local+community+converges+for+food%2C+music+and+competition&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-08-18&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=Uggetti%2C+Paolo&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
ON AUGUST 18 ...,  In 2006 financially struggling Ford Motor Co. said it would temporarily halt production at 10 assembly plants.,1812154838,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4150331861 , 107163672 , 7684 , CTRB , TRIB20160817257196211", News," Aug 18, 2016",1085-6706, English, English, 5," Chicago, Ill.","Aug 18, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1812154838?accountid=14496, 5," Presidents , Automobile industry , Immigration , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=ON+AUGUST+18+...&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-08-18&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
