Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
WHAT OTHERS ARE SAYING,"  According to a Gallup poll in August, Clinton enjoyed a far greater edge over Trump among foreign-born Hispanics than among those born in the U.S. According to a Pew poll, bilingual Hispanics were far more supportive of Clinton than those who speak only English.",1841323836,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4254810521 , 109145932 , 7684 , CTRB , TRIB20161118268566576", Advice," Nov 19, 2016",1085-6706, English, English, 10," Chicago, Ill.","Nov 19, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1841323836?accountid=14496, 10," State elections , Immigration policy , Hispanic Americans , Presidential elections", EDITORIAL,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=WHAT+OTHERS+ARE+SAYING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-11-19&amp;volume=&amp;issue=&amp;spage=10&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump's brand of attorney general,"  A fourth-term senator from Alabama who has served on the Judiciary Committee, Sessions spent 12 years as the U.S. attorney in Mobile before being elected attorney general of Alabama.",1841324393,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4254810531 , 109145932 , 7684 , CTRB , TRIB20161118268566575", News," Nov 19, 2016",1085-6706, English, English, 10," Chicago, Ill.","Nov 19, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1841324393?accountid=14496, 10," Attorneys general , Judiciary , Immigration , Congressional committees , Alabama , United States--US", EDITORIAL,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Trump%27s+brand+of+attorney+general%3A+Sessions+is+a+controversial+pick%2C+but+not+a+surprising+one&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-11-19&amp;volume=&amp;issue=&amp;spage=10&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump University Fraud Cases Settled for $25 Million; Deal to compensate students who enrolled in real estate courses,"  SAN DIEGO--President-elect Donald Trump has reached a $25 million settlement to resolve litigation in New York and California involving allegations of fraud at the now-defunct Trump University, an agreement that resolves a major litigation headache before he enters the White House.",1841407060,Newspapers," Kendall, Brent
Kendall
Brent
Brent Kendall; Sara Randazzo , Randazzo, Sara
Randazzo
Sara , Kendall, Brent
Kendall
Brent
Brent Kendall , Randazzo, Sara
Randazzo
Sara
Sara Randazzo",," Trump Entrepreneur Initiative
611410 , Trump Organization
531210
237210"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4255112031 , 109139412 , 117310 , WSJO , WSJOWSJO20161119000020161118ecbi0073m", News," Nov 19, 2016",, English, English, n/a," New York, N.Y.","Nov 19, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1841407060?accountid=14496, n/a," Settlements & damages , Students , Trials , Court hearings & proceedings , Attorneys , Political campaigns , California , New York , Schneiderman, Eric",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+University+Fraud+Cases+Settled+for+%2425+Million%3B+Deal+to+compensate+students+who+enrolled+in+real+estate+courses&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-19&amp;volume=&amp;issue=&amp;spage=&amp;au=Kendall%2C+Brent%3BRandazzo%2C+Sara&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Muslim Americans Speak of Escalating Worry,"  Mr. Trump has offered the post of national security adviser to Michael T. Flynn, a retired Army general who has written that ""fear of Muslims is rational,"" has said that ""Islam is a political ideology"" and is ""like a malignant cancer.""",1841734788,Newspapers," Perez-Pena, Richard
Perez-Pena
Richard
Richard Perez-Pena , Goodstein, Laurie
Goodstein
Laurie
Laurie Goodstein , Perez-Pena, Richard
Perez-Pena
Richard
Richard Perez-Pena , Goodstein, Laurie
Goodstein
Laurie
Laurie Goodstein", NYTIAO,," Copyright New York Times Company Nov 19, 2016"," 4256247771 , 109143632 , 7818 , NYTIAO , NYT , 767484-20161119", NEWSPAPER," Nov 19, 2016",0362-4331, English, English, A.17," New York, N.Y.","Nov 19, 2016",New York Times,2016,https://search.proquest.com/docview/1841734788?accountid=14496, A.17," Muslims , Immigration , Terrorism , United States--US , Sessions, Jeff , Pompeo, Mike , Flynn, Michael T",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Muslim+Americans+Speak+of+Escalating+Worry%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-11-19&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Perez-Pena%2C+Richard%3BGoodstein%2C+Laurie&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Citing the threat of a wall, migrants surging into U.S.","  [...]it often takes months, if not years, for the backlogged courts to determine whether asylum seekers face danger at home and deserve protection. Border Patrol union leaders want more agents and immigration judges, plus longer detention periods for asylum seekers awaiting court dates.",1841499166,Newspapers," Partlow, Joshua
Partlow
Joshua
Joshua Partlow , Miroff, Nick
Miroff
Nick
Nick Miroff , Partlow, Joshua
Partlow
Joshua
Joshua Partlow , Miroff, Nick
Miroff
Nick
Nick Miroff",,," (Copyright The Washington Post Company, Nov 20, 2016)"," 4255458981 , 109153112 , 7653 , TWP , WPXXWP20161120Citingthethreatofawallmigrantssurgingint1fcfff7e", News," Nov 20, 2016",0190-8286, English, English, A.1," Washington, D.C.","Nov 20, 2016",The Washington Post,2016,https://search.proquest.com/docview/1841499166?accountid=14496, A.1," Immigration , Border patrol , Boundaries , Political asylum , Texas , Mexico , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Citing+the+threat+of+a+wall%2C+migrants+surging+into+U.S.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-20&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Partlow%2C+Joshua%3BMiroff%2C+Nick&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
T HE C R O S I NG,"  The Border Patrol agent who spotted him didn't know how long the young man had been walking before he collapsed and died, and neither did Corinne Stern, the Webb County medical examiner on whose autopsy table he now lay. In fiscal 2015, by the Department of Homeland Security's count, about 331,000 people had been apprehended as they tried to cross the U.S.-Mexico border, a drop-off from the year before.",1841499171,Newspapers," Hesse, Monica
Hesse
Monica
Monica Hesse , Carioti, Ricky
Carioti
Ricky
Ricky Carioti , Hesse, Monica
Hesse
Monica
Monica Hesse , Carioti, Ricky
Carioti
Ricky
Ricky Carioti",,," (Copyright The Washington Post Company, Nov 20, 2016)"," 4255458871 , 109153112 , 7653 , TWP , WPXXWP20161120THECROSING8277f11a", News," Nov 20, 2016",0190-8286, English, English, A.1," Washington, D.C.","Nov 20, 2016",The Washington Post,2016,https://search.proquest.com/docview/1841499171?accountid=14496, A.1," Medical examiners , Border patrol , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=T+HE+C+R+O+S+I+NG&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-20&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Hesse%2C+Monica%3BCarioti%2C+Ricky&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Conservative in French race draws comparisons to Clinton,"  ""After the victory of Trump, he is perceived as the best bulwark against Marine Le Pen, the last defender of the bastion, so to speak,"" Moisi added. ""Because he would do the best against Marine Le Pen.""",1841499234,Newspapers," McAuley, James
McAuley
James
James McAuley , McAuley, James
McAuley
James
James McAuley",,," (Copyright The Washington Post Company, Nov 20, 2016)"," 4255460111 , 109153112 , 7653 , TWP , WPXXWP20161120ConservativeinFrenchracedrawscomparisons46a69b1c", News," Nov 20, 2016",0190-8286, English, English, A.14," Washington, D.C.","Nov 20, 2016",The Washington Post,2016,https://search.proquest.com/docview/1841499234?accountid=14496, A.14," Primaries & caucuses , Candidates , Presidential elections , Aliens , International relations , Political campaigns , France", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Conservative+in+French+race+draws+comparisons+to+Clinton&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-20&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=McAuley%2C+James&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump's fake-news presidency,"  Trump spoke of abolishing the Education Department and the Environmental Protection Agency, said he would rebuild American roads for one-third the current price, monitor mosques, prosecute Hillary Clinton and never take a vacation. Trump plays cat-and-mouse with the national press corps and continues to tweet like an Internet troll, complete with bad spelling.",1841499256,Newspapers," Milbank, Dana
Milbank
Dana
Dana Milbank , Milbank, Dana
Milbank
Dana
Dana Milbank",,," (Copyright The Washington Post Company, Nov 20, 2016)"," 4255459851 , 109153112 , 7653 , TWP , WPXXWP20161120Trumpsfakenewspresidency72cc7b14", Editorial," Nov 20, 2016",0190-8286, English, English, A.17," Washington, D.C.","Nov 20, 2016",The Washington Post,2016,https://search.proquest.com/docview/1841499256?accountid=14496, A.17," Bans , Political campaigns , Presidential elections , Mexico , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump%27s+fake-news+presidency&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-20&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Milbank%2C+Dana&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Afghans hope former compatriot lands a place on Trump team,"  Today, though, Khalilzad - who has been mentioned as a possible candidate for secretary of state or, more likely, a lower-profile adviser on foreign policy in the Trump administration - seems to many Afghans like a potential lifeline to an unpredictable new government in Washington, following years of reliable U.S. economic and military aid to his impoverished and war-racked country.",1841499330,Newspapers," Constable, Pamela
Constable
Pamela
Pamela Constable , Salahuddin, Sayed
Salahuddin
Sayed
Sayed Salahuddin , Constable, Pamela
Constable
Pamela
Pamela Constable , Salahuddin, Sayed
Salahuddin
Sayed
Sayed Salahuddin",," Taliban
813940"," (Copyright The Washington Post Company, Nov 20, 2016)"," 4255460051 , 109153112 , 7653 , TWP , WPXXWP20161120Afghanshopeformercompatriotlandsaplaceon61731f16", News," Nov 20, 2016",0190-8286, English, English, A.15," Washington, D.C.","Nov 20, 2016",The Washington Post,2016,https://search.proquest.com/docview/1841499330?accountid=14496, A.15," Military aid , Foreign policy , Pakistan , Afghanistan , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Afghans+hope+former+compatriot+lands+a+place+on+Trump+team&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-20&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Constable%2C+Pamela%3BSalahuddin%2C+Sayed&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
3 security picks signal Trump is holding hard line,"  Because of Senate filibuster rule changes, Democrats' options to derail Sessions's nomination are limited.",1841499391,Newspapers," Nakamura, David
Nakamura
David
David Nakamura , Rucker, Philip
Rucker
Philip
Philip Rucker , Viebeck, Elise
Viebeck
Elise
Elise Viebeck , Nakamura, David
Nakamura
David
David Nakamura , Rucker, Philip
Rucker
Philip
Philip Rucker , Viebeck, Elise
Viebeck
Elise
Elise Viebeck",," North Atlantic Treaty Organization--NATO
928120"," (Copyright The Washington Post Company, Nov 20, 2016)"," 4255460081 , 109153112 , 7653 , TWP , WPXXWP201611203securitypickssignalTrumpisholdinghardliba5c94ba", News," Nov 20, 2016",0190-8286, English, English, A.1," Washington, D.C.","Nov 20, 2016",The Washington Post,2016,https://search.proquest.com/docview/1841499391?accountid=14496, A.1," Nominations , Presidents , Attorneys general , Civil rights , Sex crimes , National security", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=3+security+picks+signal+Trump+is+holding+hard+line&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-20&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Nakamura%2C+David%3BRucker%2C+Philip%3BViebeck%2C+Elise&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"In District, jitters over impending Trump era","  ""Because your mayor has stood up in every case for this community, period. A liberal and ethnically diverse capital that has basked for eight years in the aura of the first African American family to occupy the White House - a family whose taste in restaurants, gyms and farmers markets became a source of local gossip and pride - will have as its most famous occupant a man who decried the criminality of immigrants and railed against the conditions of inner cities.",1841499538,Newspapers," Jamison, Peter
Jamison
Peter
Peter Jamison , Jamison, Peter
Jamison
Peter
Peter Jamison",,," (Copyright The Washington Post Company, Nov 20, 2016)"," 4255459721 , 109153112 , 7653 , TWP , WPXXWP20161120InDistrictjittersoverimpendingTrumperad300a914", News," Nov 20, 2016",0190-8286, English, English, C.1," Washington, D.C.","Nov 20, 2016",The Washington Post,2016,https://search.proquest.com/docview/1841499538?accountid=14496, C.1," Mayors , Aliens , Immigration policy , Federal budget , Cities , Local elections", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=In+District%2C+jitters+over+impending+Trump+era&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-20&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Jamison%2C+Peter&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The film that changed a nation - and a family,"  [...]Alexandra Zapruder, granddaughter of the videographer and a founder of the U.S. Holocaust Memorial Museum, has written a moving and enlightening account that is part memoir; part detailed history of the film and its (inestimable) role in the nation's understanding of the assassination; and part overview of the film as an inspiration for countless, often bizarre conspiracy theories, as well as for works of art as disparate as Michelangelo Antonioni's ""Blow-Up,"" Oliver Stone's ""JFK,"" Don DeLillo's ""Libra"" and ""Underworld,"" and a particularly inventive episode of ""Seinfeld.""",1841499616,Newspapers," Oates, Joyce Carol
Oates
Carol
Joyce
Joyce Carol Oates , Oates, Joyce Carol
Oates
Carol
Joyce
Joyce Carol Oates",,," (Copyright The Washington Post Company, Nov 20, 2016)"," 4255460121 , 109153112 , 7653 , TWP , WPXXWP20161120Thefilmthatchangedanationandafamily2b9f1c86", News," Nov 20, 2016",0190-8286, English, English, B.1," Washington, D.C.","Nov 20, 2016",The Washington Post,2016,https://search.proquest.com/docview/1841499616?accountid=14496, B.1," Motion pictures , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=The+film+that+changed+a+nation+-+and+a+family&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-20&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Oates%2C+Joyce+Carol&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
