subjects_source,Freq,source,prop
Redevelopment,4,New York Times,1.664101177351583e-4
Regulation,4,New York Times,1.664101177351583e-4
Repatriation,4,New York Times,1.664101177351583e-4
Reporters,4,New York Times,1.664101177351583e-4
Research & development--R&D,4,New York Times,1.664101177351583e-4
Reunification,4,New York Times,1.664101177351583e-4
"Riis, Jacob A",4,New York Times,1.664101177351583e-4
Rio de Janeiro Brazil,4,New York Times,1.664101177351583e-4
Rockets,4,New York Times,1.664101177351583e-4
"Sarrazin, Thilo",4,New York Times,1.664101177351583e-4
School systems,4,New York Times,1.664101177351583e-4
Sculpture,4,New York Times,1.664101177351583e-4
Securities markets,4,New York Times,1.664101177351583e-4
Site selection,4,New York Times,1.664101177351583e-4
Skilled workers,4,New York Times,1.664101177351583e-4
"Smith, Lamar",4,New York Times,1.664101177351583e-4
Smuggling,4,New York Times,1.664101177351583e-4
"Sotomayor, Sonia",4,New York Times,1.664101177351583e-4
South Sudan,4,New York Times,1.664101177351583e-4
Special events,4,New York Times,1.664101177351583e-4
Sponsors,4,New York Times,1.664101177351583e-4
Sports facilities,4,New York Times,1.664101177351583e-4
State elections -- New York,4,New York Times,1.664101177351583e-4
States,4,New York Times,1.664101177351583e-4
Stock exchanges,4,New York Times,1.664101177351583e-4
Storm damage,4,New York Times,1.664101177351583e-4
Support groups,4,New York Times,1.664101177351583e-4
Taxicabs,4,New York Times,1.664101177351583e-4
Television news,4,New York Times,1.664101177351583e-4
Thailand,4,New York Times,1.664101177351583e-4
Trade relations,4,New York Times,1.664101177351583e-4
Traffic violations,4,New York Times,1.664101177351583e-4
Transportation terminals,4,New York Times,1.664101177351583e-4
Truces & cease fires,4,New York Times,1.664101177351583e-4
Unemployment benefits,4,New York Times,1.664101177351583e-4
Union leadership,4,New York Times,1.664101177351583e-4
Urban planning,4,New York Times,1.664101177351583e-4
Urban renewal,4,New York Times,1.664101177351583e-4
Vacancies,4,New York Times,1.664101177351583e-4
Values,4,New York Times,1.664101177351583e-4
Vegetables,4,New York Times,1.664101177351583e-4
Voting,4,New York Times,1.664101177351583e-4
Voting machines,4,New York Times,1.664101177351583e-4
War,4,New York Times,1.664101177351583e-4
War crimes,4,New York Times,1.664101177351583e-4
Washington Heights-New York City NY,4,New York Times,1.664101177351583e-4
"Whitman, Meg",4,New York Times,1.664101177351583e-4
Wildlife conservation,4,New York Times,1.664101177351583e-4
Winter,4,New York Times,1.664101177351583e-4
Workplace diversity,4,New York Times,1.664101177351583e-4
Zika virus,4,New York Times,1.664101177351583e-4
Abandonments,3,New York Times,1.2480758830136872e-4
"Abbott, Greg",3,New York Times,1.2480758830136872e-4
Academic degrees,3,New York Times,1.2480758830136872e-4
Accreditation,3,New York Times,1.2480758830136872e-4
Advertising campaigns,3,New York Times,1.2480758830136872e-4
Advocacy,3,New York Times,1.2480758830136872e-4
Aging,3,New York Times,1.2480758830136872e-4
All star games,3,New York Times,1.2480758830136872e-4
Alternative sentencing,3,New York Times,1.2480758830136872e-4
Anger,3,New York Times,1.2480758830136872e-4
Animal behavior,3,New York Times,1.2480758830136872e-4
Appointments & personnel changes,3,New York Times,1.2480758830136872e-4
Arabs,3,New York Times,1.2480758830136872e-4
Athletic drafts & trades,3,New York Times,1.2480758830136872e-4
Audits,3,New York Times,1.2480758830136872e-4
Automobile industry,3,New York Times,1.2480758830136872e-4
Bailouts,3,New York Times,1.2480758830136872e-4
Baltimore Maryland,3,New York Times,1.2480758830136872e-4
Bands,3,New York Times,1.2480758830136872e-4
Banks,3,New York Times,1.2480758830136872e-4
"Bannon, Stephen K",3,New York Times,1.2480758830136872e-4
Beauty contests,3,New York Times,1.2480758830136872e-4
Beijing China,3,New York Times,1.2480758830136872e-4
Bilingual education,3,New York Times,1.2480758830136872e-4
Binghamton New York,3,New York Times,1.2480758830136872e-4
Boating accidents & safety,3,New York Times,1.2480758830136872e-4
Boycotts,3,New York Times,1.2480758830136872e-4
Breweries,3,New York Times,1.2480758830136872e-4
Bribery,3,New York Times,1.2480758830136872e-4
Brighton Beach-Brooklyn NY,3,New York Times,1.2480758830136872e-4
Buffalo New York,3,New York Times,1.2480758830136872e-4
Business government relations,3,New York Times,1.2480758830136872e-4
Capital punishment,3,New York Times,1.2480758830136872e-4
Careers,3,New York Times,1.2480758830136872e-4
Cartels,3,New York Times,1.2480758830136872e-4
Central Falls Rhode Island,3,New York Times,1.2480758830136872e-4
Central Valley,3,New York Times,1.2480758830136872e-4
Charlotte North Carolina,3,New York Times,1.2480758830136872e-4
Chief executive officers,3,New York Times,1.2480758830136872e-4
Child welfare,3,New York Times,1.2480758830136872e-4
Chinese languages,3,New York Times,1.2480758830136872e-4
Cholera,3,New York Times,1.2480758830136872e-4
Church & state,3,New York Times,1.2480758830136872e-4
Citizens,3,New York Times,1.2480758830136872e-4
City ordinances,3,New York Times,1.2480758830136872e-4
Civil Rights Act 1964-US,3,New York Times,1.2480758830136872e-4
Coal mining,3,New York Times,1.2480758830136872e-4
College graduates,3,New York Times,1.2480758830136872e-4
Committees,3,New York Times,1.2480758830136872e-4
Communism,3,New York Times,1.2480758830136872e-4
Community action,3,New York Times,1.2480758830136872e-4
Community supported agriculture,3,New York Times,1.2480758830136872e-4
Compliance,3,New York Times,1.2480758830136872e-4
Concentration camps,3,New York Times,1.2480758830136872e-4
"Conroy, Jeffrey",3,New York Times,1.2480758830136872e-4
Consumer spending,3,New York Times,1.2480758830136872e-4
Corona-Queens NY,3,New York Times,1.2480758830136872e-4
Cost of living,3,New York Times,1.2480758830136872e-4
Counties,3,New York Times,1.2480758830136872e-4
County executives,3,New York Times,1.2480758830136872e-4
Cricket,3,New York Times,1.2480758830136872e-4
Crops,3,New York Times,1.2480758830136872e-4
Czech Republic,3,New York Times,1.2480758830136872e-4
Danbury Connecticut,3,New York Times,1.2480758830136872e-4
Dancers & choreographers,3,New York Times,1.2480758830136872e-4
Death threats,3,New York Times,1.2480758830136872e-4
Developmental disabilities,3,New York Times,1.2480758830136872e-4
Dictators,3,New York Times,1.2480758830136872e-4
"Dolan, Timothy",3,New York Times,1.2480758830136872e-4
Economic conditions -- United States--US,3,New York Times,1.2480758830136872e-4
Economic indicators,3,New York Times,1.2480758830136872e-4
Economic summit conferences,3,New York Times,1.2480758830136872e-4
Editorials -- Census of Population,3,New York Times,1.2480758830136872e-4
Electoral reform,3,New York Times,1.2480758830136872e-4
Embargoes & blockades,3,New York Times,1.2480758830136872e-4
Emergency preparedness,3,New York Times,1.2480758830136872e-4
Eminent domain,3,New York Times,1.2480758830136872e-4
Emissions,3,New York Times,1.2480758830136872e-4
Employee benefits,3,New York Times,1.2480758830136872e-4
Employees,3,New York Times,1.2480758830136872e-4
Energy policy,3,New York Times,1.2480758830136872e-4
Entertainment industry,3,New York Times,1.2480758830136872e-4
Environmental policy,3,New York Times,1.2480758830136872e-4
Environmental regulations,3,New York Times,1.2480758830136872e-4
Environmentalists,3,New York Times,1.2480758830136872e-4
Eritrea,3,New York Times,1.2480758830136872e-4
Espionage,3,New York Times,1.2480758830136872e-4
Evolution,3,New York Times,1.2480758830136872e-4
Executives,3,New York Times,1.2480758830136872e-4
Exile,3,New York Times,1.2480758830136872e-4
Expansion,3,New York Times,1.2480758830136872e-4
False information,3,New York Times,1.2480758830136872e-4
Family leave,3,New York Times,1.2480758830136872e-4
Family planning,3,New York Times,1.2480758830136872e-4
Farmers markets,3,New York Times,1.2480758830136872e-4
Federal aid,3,New York Times,1.2480758830136872e-4
"Fico, Robert",3,New York Times,1.2480758830136872e-4
"Fillon, Francois",3,New York Times,1.2480758830136872e-4
Firearms,3,New York Times,1.2480758830136872e-4
First generation students,3,New York Times,1.2480758830136872e-4
Floods,3,New York Times,1.2480758830136872e-4
Flushing-Queens NY,3,New York Times,1.2480758830136872e-4
Folk art,3,New York Times,1.2480758830136872e-4
Folk music,3,New York Times,1.2480758830136872e-4
Food processing industry,3,New York Times,1.2480758830136872e-4
"Ford, Rob",3,New York Times,1.2480758830136872e-4
Foreign residents,3,New York Times,1.2480758830136872e-4
Foster care,3,New York Times,1.2480758830136872e-4
Freedom of movement,3,New York Times,1.2480758830136872e-4
Funeral homes,3,New York Times,1.2480758830136872e-4
Funerals,3,New York Times,1.2480758830136872e-4
Generations,3,New York Times,1.2480758830136872e-4
Genetics,3,New York Times,1.2480758830136872e-4
"Gillibrand, Kirsten",3,New York Times,1.2480758830136872e-4
Government grants,3,New York Times,1.2480758830136872e-4
Governmental reform,3,New York Times,1.2480758830136872e-4
Graduations & commencements,3,New York Times,1.2480758830136872e-4
Grief,3,New York Times,1.2480758830136872e-4
Group homes,3,New York Times,1.2480758830136872e-4
Guerrilla forces,3,New York Times,1.2480758830136872e-4
Guyana,3,New York Times,1.2480758830136872e-4
Hate,3,New York Times,1.2480758830136872e-4
Health insurance exchanges,3,New York Times,1.2480758830136872e-4
High rise buildings,3,New York Times,1.2480758830136872e-4
High school basketball,3,New York Times,1.2480758830136872e-4
Homophobia,3,New York Times,1.2480758830136872e-4
Horses,3,New York Times,1.2480758830136872e-4
House arrest,3,New York Times,1.2480758830136872e-4
Housing developments,3,New York Times,1.2480758830136872e-4
Hudson River,3,New York Times,1.2480758830136872e-4
Human remains,3,New York Times,1.2480758830136872e-4
Industrialized nations,3,New York Times,1.2480758830136872e-4
Inequality,3,New York Times,1.2480758830136872e-4
Initiatives,3,New York Times,1.2480758830136872e-4
Inner city,3,New York Times,1.2480758830136872e-4
Insurance policies,3,New York Times,1.2480758830136872e-4
International,3,New York Times,1.2480758830136872e-4
International finance,3,New York Times,1.2480758830136872e-4
Internet,3,New York Times,1.2480758830136872e-4
Internet access,3,New York Times,1.2480758830136872e-4
Isolationism,3,New York Times,1.2480758830136872e-4
Istanbul Turkey,3,New York Times,1.2480758830136872e-4
Ivory Coast,3,New York Times,1.2480758830136872e-4
Jamaica Bay,3,New York Times,1.2480758830136872e-4
Jewish culture,3,New York Times,1.2480758830136872e-4
Jewish law,3,New York Times,1.2480758830136872e-4
Juries,3,New York Times,1.2480758830136872e-4
Juvenile offenders,3,New York Times,1.2480758830136872e-4
Kansas City Missouri,3,New York Times,1.2480758830136872e-4
"Kennedy, Edward M",3,New York Times,1.2480758830136872e-4
"Khan, Sadiq",3,New York Times,1.2480758830136872e-4
"Kyl, Jon",3,New York Times,1.2480758830136872e-4
Language maintenance,3,New York Times,1.2480758830136872e-4
Law,3,New York Times,1.2480758830136872e-4
Legal aid,3,New York Times,1.2480758830136872e-4
"Liang, Peter",3,New York Times,1.2480758830136872e-4
Liberia,3,New York Times,1.2480758830136872e-4
"Lieberman, Avigdor",3,New York Times,1.2480758830136872e-4
"Liu, John C",3,New York Times,1.2480758830136872e-4
Looting,3,New York Times,1.2480758830136872e-4
Magazines,3,New York Times,1.2480758830136872e-4
Magnet schools,3,New York Times,1.2480758830136872e-4
Maine,3,New York Times,1.2480758830136872e-4
Malta,3,New York Times,1.2480758830136872e-4
Marketing,3,New York Times,1.2480758830136872e-4
"Martin, Trayvon",3,New York Times,1.2480758830136872e-4
Meat processing,3,New York Times,1.2480758830136872e-4
Medical personnel,3,New York Times,1.2480758830136872e-4
Medical screening,3,New York Times,1.2480758830136872e-4
Men,3,New York Times,1.2480758830136872e-4
"Menino, Thomas M",3,New York Times,1.2480758830136872e-4
Mental disorders,3,New York Times,1.2480758830136872e-4
Militancy,3,New York Times,1.2480758830136872e-4
Military history,3,New York Times,1.2480758830136872e-4
Military occupations,3,New York Times,1.2480758830136872e-4
Militia groups,3,New York Times,1.2480758830136872e-4
Minority owned businesses,3,New York Times,1.2480758830136872e-4
Minority students,3,New York Times,1.2480758830136872e-4
Minors,3,New York Times,1.2480758830136872e-4
Missing persons,3,New York Times,1.2480758830136872e-4
Mississippi,3,New York Times,1.2480758830136872e-4
"Modi, Narendra",3,New York Times,1.2480758830136872e-4
Mollusks,3,New York Times,1.2480758830136872e-4
Monetary policy,3,New York Times,1.2480758830136872e-4
"Monserrate, Hiram",3,New York Times,1.2480758830136872e-4
Montreal Quebec Canada,3,New York Times,1.2480758830136872e-4
Mosquitoes,3,New York Times,1.2480758830136872e-4
Motion picture industry,3,New York Times,1.2480758830136872e-4
Multinational corporations,3,New York Times,1.2480758830136872e-4
Multiple listing services,3,New York Times,1.2480758830136872e-4
Mumbai India,3,New York Times,1.2480758830136872e-4
Municipal finance,3,New York Times,1.2480758830136872e-4
Murals,3,New York Times,1.2480758830136872e-4
Music,3,New York Times,1.2480758830136872e-4
Music industry,3,New York Times,1.2480758830136872e-4
Narcotics,3,New York Times,1.2480758830136872e-4
Native peoples,3,New York Times,1.2480758830136872e-4
North Korea,3,New York Times,1.2480758830136872e-4
Nuns,3,New York Times,1.2480758830136872e-4
Official misconduct,3,New York Times,1.2480758830136872e-4
Older workers,3,New York Times,1.2480758830136872e-4
Paraguay,3,New York Times,1.2480758830136872e-4
Patients,3,New York Times,1.2480758830136872e-4
"Patrick, Dan",3,New York Times,1.2480758830136872e-4
"Patrick, Deval",3,New York Times,1.2480758830136872e-4
"Pena Nieto, Enrique",3,New York Times,1.2480758830136872e-4
Pension plans,3,New York Times,1.2480758830136872e-4
"Peres, Shimon",3,New York Times,1.2480758830136872e-4
Performance art,3,New York Times,1.2480758830136872e-4
Performing arts,3,New York Times,1.2480758830136872e-4
Peru,3,New York Times,1.2480758830136872e-4
Petitions,3,New York Times,1.2480758830136872e-4
Portugal,3,New York Times,1.2480758830136872e-4
Postal & delivery services,3,New York Times,1.2480758830136872e-4
Private schools,3,New York Times,1.2480758830136872e-4
Privatization,3,New York Times,1.2480758830136872e-4
Progressivism,3,New York Times,1.2480758830136872e-4
Prostitution,3,New York Times,1.2480758830136872e-4
Public access,3,New York Times,1.2480758830136872e-4
Public hearings,3,New York Times,1.2480758830136872e-4
Public prosecutors,3,New York Times,1.2480758830136872e-4
Public transportation,3,New York Times,1.2480758830136872e-4
Quebec Canada,3,New York Times,1.2480758830136872e-4
Quebec City Quebec Canada,3,New York Times,1.2480758830136872e-4
Questionnaires,3,New York Times,1.2480758830136872e-4
Recall of government officials,3,New York Times,1.2480758830136872e-4
Regulation of financial institutions,3,New York Times,1.2480758830136872e-4
"Reinfeldt, Fredrik",3,New York Times,1.2480758830136872e-4
Religion & politics,3,New York Times,1.2480758830136872e-4
Retirement benefits,3,New York Times,1.2480758830136872e-4
Rhode Island,3,New York Times,1.2480758830136872e-4
Riot control,3,New York Times,1.2480758830136872e-4
"Robinson, Jackie (1919-72)",3,New York Times,1.2480758830136872e-4
"Rove, Karl",3,New York Times,1.2480758830136872e-4
