Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Trepidation on Border Plan in a City With Refugee Roots,"For a city with such a heavy refugee presence, Mr. Trump's order is not an abstract political issue, but one that could alter families' lives and even the community itself -- especially if, as people here fear, the temporary policy is made permanent. Lowell and its many nonprofit organizations devoted to refugees and immigrant groups are haltingly coming to terms with the idea that, at least for now, the flow of refugees here could stop or slow, a startling turnaround for a city built by immigrant labor. ""Lowell has been replenished and re-energized by refugees and immigrants for generations,"" said Jeffrey Thielman, the president and chief executive of the International Institute of New England, which works with the federal government to resettle refugees in Lowell, Boston and Manchester, N.H. ""We won't feel it right away,"" Mr. Thielman said of a halt in refugees, ""but businesses will not have enough workers, and not having enough workers will inhibit Lowell's ability to grow."" Because there are so many nonprofit organizations, volunteers and government services here to support refugees, a decline in the number of refugees could lead to a withering of those support services. ""If everything's closed off for a period of time, the problem would then be figuring out how to rebuild the infrastructure to welcome people in,"" said Robert Forrant, a professor of history at the University of Massachusetts Lowell, whose classes include third-generation Cambodians. "" ""At some point,"" she asked, ""how much can you take in, and how much...",1862281813,Newspapers," Bidgood, Jess
Jess
Jess Bidgood
Bidgood
Jess Bidgood , Seelye, Katharine Q
Katharine
Katharine Q Seelye
Seelye
Q
Katharine Q. Seelye",,," Copyright New York Times Company Jan 28, 2017"," 974129-20170128 , 974129-20170128 , 7818 , PQ_7818_Jan282017", News," Jan 28, 2017",0362-4331, English, English, A.8," New York, N.Y.","Jan 28, 2017",New York Times,2017,https://search.proquest.com/docview/1862281813?accountid=14496,,,, A.8,," Refugees , Aliens , Immigration policy , Foreign labor , Anxieties , Migrant workers , Border patrol , United States--US , Trump, Donald J , Lowell Massachusetts",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trepidation+on+Border+Plan+in+a+City+With+Refugee+Roots%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Bidgood%2C+Jess%3BSeelye%2C+Katharine+Q&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
The Closing of Trump's America,"From Trump's White House there now seeps a kind of ignorance mixed with vulgarity and topped with meanness that I find impossible to wash from my skin. Trump's inexhaustible obsession with the crowd size at the inauguration; his constant untruths; his perverse inability to accept that he won the election, to the point that he wants to investigate the popular vote that he lost; his startling lust for torture, walls, banishment and carnage. (Saudi Arabia, the source of most 9/11 terrorists, is unsurprisingly not on the list.) In their overwhelming majority refugees are fleeing violence in their homelands, not plotting it against the United States. A Cato Institute study of refugees admitted to the United States between 1975 and 2015 found that the chance of an American being killed in a terrorist attack committed by a refugee is 1 in 3.64 billion. [...]while watching President Donald Trump's dark inaugural speech...",1862281854,Newspapers," Cohen, Roger
Roger
Roger Cohen
Cohen
Roger Cohen",,," Copyright New York Times Company Jan 28, 2017"," 972207-20170128 , 972207-20170128 , 7818 , PQ_7818_Jan282017", Commentary," Jan 28, 2017",0362-4331, English, English, A.21," New York, N.Y.","Jan 28, 2017",New York Times,2017,https://search.proquest.com/docview/1862281854?accountid=14496,,,, A.21,," Speeches , Bans , Refugees , Muslims , Immigration policy , Presidents , Politics , Narcissism , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Closing+of+Trump%27s+America%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=A.21&amp;au=Cohen%2C+Roger&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Trump and Mexican President Speak by Phone Amid Dispute Over Border Wall,"""With respect to payment for the border wall, both presidents recognized their clear and very public differences in their stances on this very sensitive issue, and agreed to solve these differences as part of a comprehensive discussion of all aspects of the bilateral relationship,"" according to a statement issued by Mr. Peña Nieto's office. The standoff with Mexico's president was the first full-blown foreign policy clash with a foreign leader of the Trump administration, and was the culmination of months of tension between the two men surrounding Mr. Trump's pledge to build the wall and renegotiate Nafta, the trade accord. On Thursday, Mr. Peña Nieto, who has long urged diplomacy in the face of Mr. Trump's disparaging comments about Mexico, canceled a meeting with the new American leader that had been scheduled for Tuesday. Like a growing number of Mexican business leaders and policy makers, Mr. Slim said that Mexico should be prepared to allow the United States to withdraw from Nafta if the Americans' demands were too high.",1862285889,Newspapers," Semple, Kirk
Kirk
Kirk Semple
Semple
Kirk Semple",,," Copyright New York Times Company Jan 28, 2017"," 982970-20170128 , 982970-20170128 , 7818 , PQ_7818_Jan282017", News," Jan 28, 2017",0362-4331, English, English, A.14," New York, N.Y.","Jan 28, 2017",New York Times,2017,https://search.proquest.com/docview/1862285889?accountid=14496,,,, A.14,," Presidents , Boundaries , International relations-US , Political leadership , Foreign policy , United States--US , Trump, Donald J , Pena Nieto, Enrique , Mexico",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trump+and+Mexican+President+Speak+by+Phone+Amid+Dispute+Over+Border+Wall%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Semple%2C+Kirk&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Admiration and Unease After a Week in Office,"Mr. Trump drew a torrent of criticism after pressing a series of falsehoods about voter fraud, the size of the crowd at his inauguration and his attacks on the intelligence community. [...]in more than two dozen interviews this week, voters who helped hand Mr. Trump the presidency -- die-hards and reluctant supporters alike -- were cheering from their living rooms, offices and diners across America as they saw the outlines of a new conservative era in government fast taking shape, even if they were still a little uneasy about the man doing the shaping. [...]Trump voters interviewed said they cared little if the president spouted off on Twitter because he was issuing the kind of executive actions many had long craved -- freezing federal grant money for environmental research, banning foreign aid for groups that give abortion counseling and cutting off immigration from several Muslim-majority nations. Several embraced Mr. Trump's directives that limited new refugees, ordered up the border wall and cut off federal grant money to cities labeled sanctuaries for immigrants. Laura Alexandria, the director of operations for Grand Rapids Right to Life in Michigan, said she hoped to see the federal government soon remove financing for Planned Parenthood...",1862285964,Newspapers," Healy, Jack
Jack
Jack Healy
Healy
Jack Healy",,," Copyright New York Times Company Jan 28, 2017"," 975621-20170128 , 975621-20170128 , 7818 , PQ_7818_Jan282017", News," Jan 28, 2017",0362-4331, English, English, A.12," New York, N.Y.","Jan 28, 2017",New York Times,2017,https://search.proquest.com/docview/1862285964?accountid=14496,,,, A.12,," Polls & surveys , Government grants , Abortion , Aliens , Immigration policy , Presidents , Politics , Trump, Donald J , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Admiration+and+Unease+After+a+Week+in+Office%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Healy%2C+Jack&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Trump Immigration Rules Likely to Exacerbate Home Builders' Labor Shortfall; Foreign-born workers account for nearly 30% of all those employed in construction trades,,1862286289,Newspapers," Kirkham, Chris
Chris
Chris Kirkham
Kirkham
Chris Kirkham",," Toll Brothers Inc
236115 , National Association of Home Builders
813910"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170128000020170128ed1s001md , WSJOWSJO20170128000020170128ed1s001md , 117310 , PQ_117310_Jan282017", News," Jan 28, 2017",, English, English, n/a," New York, N.Y.","Jan 28, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862286289?accountid=14496,,,, n/a,," Labor shortages , Home building , Workers , Single family , Construction industry , Aliens , Immigration , Trump, Donald J , Mexico , United States--US , Colorado , Utah",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+Immigration+Rules+Likely+to+Exacerbate+Home+Builders%27+Labor+Shortfall%3B+Foreign-born+workers+account+for+nearly+30%25+of+all+those+employed+in+construction+trades&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=&amp;au=Kirkham%2C+Chris&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
From Unheralded to an All-Star,"When he was traded to Philadelphia from Los Angeles in 2011, Simmonds was a checking forward who had averaged 13 goals over three seasons with the Kings. Scott Tharp, the president of the Ed Snider Youth Hockey Foundation, said Snider had a ""magnetic attraction"" to Simmonds as a self-starter, a tireless worker and someone with a profound understanding of what it meant to set goals to be accomplished as a team. Simmonds took an active role in the foundation and now sits on its board of directors. ""Just allowing kids to see somebody familiar to them such as myself to succeed, that gives them an opportunity, and it opens up their eyes to other experiences that they can take advantage of,"" Simmonds said. Simmonds was not a heralded draft prospect in 2007, not ranked among the top 200 North American skaters by the N.H.L.'s central scouting service. Brayden Schenn, who was part of the package with Simmonds, was ranked by Hockey's Future as the top prospect at the time.",1862286320,Newspapers," Knoll, Andrew
Andrew
Andrew Knoll
Knoll
Andrew Knoll",," Washington Capitals
711211 , Columbus Blue Jackets
711211 , Anaheim Ducks
711211 , Buffalo Sabres
711211 , Nashville Predators
711211"," Copyright New York Times Company Jan 28, 2017"," 912190-20170128 , 912190-20170128 , 7818 , PQ_7818_Jan282017", News," Jan 28, 2017",0362-4331, English, English, D.3," New York, N.Y.","Jan 28, 2017",New York Times,2017,https://search.proquest.com/docview/1862286320?accountid=14496,,,, D.3,," Athletic drafts & trades , Careers , All star games , Professional hockey , Subban, PK , Okposo, Kyle , Pacioretty, Max , North America , Ovechkin, Alexander , Carlyle, Randy , Los Angeles California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=From+Unheralded+to+an+All-Star%3A+%5BSports+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=D.3&amp;au=Knoll%2C+Andrew&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"Backers of California Seceding From the U.S. Get a Go-Ahead; Group, energized by Donald Trump's election, can start collecting signatures, but a 'Calexit' would require amending the nation's Constitution",,1862332685,Newspapers," Lazo, Alejandro
Alejandro
Alejandro Lazo
Lazo
Alejandro Lazo",," Congress
921120 , National Organization for Marriage
813319"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170128000020170128ed1s001xh , WSJOWSJO20170128000020170128ed1s001xh , 117310 , PQ_117310_Jan282017", News," Jan 28, 2017",, English, English, n/a," New York, N.Y.","Jan 28, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862332685?accountid=14496,,,, n/a,," Constitutions , Referendums , Same sex marriage , Social networks , States , Gross Domestic Product--GDP , Signatures , Elections , Trump, Donald J , Texas , Russia , United States--US , California , Hawaii",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Backers+of+California+Seceding+From+the+U.S.+Get+a+Go-Ahead%3B+Group%2C+energized+by+Donald+Trump%27s+election%2C+can+start+collecting+signatures%2C+but+a+%27Calexit%27+would+require+amending+the+nation%27s+Constitution&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=&amp;au=Lazo%2C+Alejandro&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"White House Defends Executive Order Barring Travelers From Certain Muslim Countries; President Donald Trump says temporary ban is 'working out very nicely,' but 'it's not a Muslim ban'",,1862474920,Newspapers," Nicholas, Peter
Peter
Peter Nicholas
Nicholas
Peter Nicholas; Damian Paletta , Paletta, Damian
Damian
Damian Paletta
Paletta",," Twitter Inc
519130 , Congress
921120 , Department of Defense
928110 , American Civil Liberties Union--ACLU
541110
813311"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170128000020170128ed1s002ut , WSJOWSJO20170128000020170128ed1s002ut , 117310 , PQ_117310_Jan282017", News," Jan 28, 2017",, English, English, n/a," New York, N.Y.","Jan 28, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862474920?accountid=14496,,,, n/a,," Airports , Terrorism , Travel , Sudan , Somalia , United States--US , Libya , Iraq , Iran , Schumer, Charles E , Yemen , Syria , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=White+House+Defends+Executive+Order+Barring+Travelers+From+Certain+Muslim+Countries%3B+President+Donald+Trump+says+temporary+ban+is+%27working+out+very+nicely%2C%27+but+%27it%27s+not+a+Muslim+ban%27&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=&amp;au=Nicholas%2C+Peter%3BPaletta%2C+Damian&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"After Trump Order, Some Lawmakers Remain Silent While Others Scramble; Republican Charlie Dent says 'the order appears to have been rushed through without full consideration of the nuances of immigration policy'",,1862477198,Newspapers," Andrews, Natalie
Natalie
Natalie Andrews
Andrews
Natalie Andrews; Kristina Peterson , Peterson, Kristina
Kristina
Kristina Peterson
Peterson",," Republican Party
813940 , Google Inc
519130"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170128000020170128ed1s002p9 , WSJOWSJO20170128000020170128ed1s002p9 , 117310 , PQ_117310_Jan282017", News," Jan 28, 2017",, English, English, n/a," New York, N.Y.","Jan 28, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1862477198?accountid=14496,,,, n/a,," Immigration policy , Refugees , Bans , Nightclubs , Muslims , Presidents , Mass murders , Trump, Donald J , Velazquez, Nydia M , New York , United States--US , Iraq , Kennedy, John Fitzgerald (1917-63) , Mateen, Omar , Nadler, Jerrold",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=After+Trump+Order%2C+Some+Lawmakers+Remain+Silent+While+Others+Scramble%3B+Republican+Charlie+Dent+says+%27the+order+appears+to+have+been+rushed+through+without+full+consideration+of+the+nuances+of+immigration+policy%27&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=&amp;au=Andrews%2C+Natalie%3BPeterson%2C+Kristina&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
THE WORLD; Refugee families face a new limbo; Trump's executive order forces many to scramble to rearrange their lives.,"For Syrians attempting to flee the nearly six-year-old civil war in their country, Trump's policy, based on a draft of the order, would indefinitely suspend their chances of finding refuge in the U.S., a country that many blame for failing to stop the conflict. For citizens of countries including Iran, Iraq, Libya, Somalia, Sudan and Yemen -- whose visa applications would be blocked until a new ""extreme vetting"" procedure is put in place -- the policy would separate families, keep parents from attending their children's weddings and perhaps make it tougher for green-card holders to come home to the U.S. ""Why is Trump victimizing Iranians as people?"" asked a 45-year-old engineer in Tehran, who asked that his name be withheld because he did not want to run afoul of U.S. authorities. Even before Trump signed the executive order Friday afternoon, families in the affected countries reacted to reports about a draft of the policy obtained by the Los Angeles Times and other news organizations. The father of three left Homs in late 2012 and settled in Jordan, before migration officials contacted him and asked if he wanted to go to the U.S. This week he called the International Organization for Migration, which processes asylum cases, but officers there said they had heard nothing. The language in the executive order was so broad, Abdi said, that it was not immediately clear whether green-card holders -- who have undergone strict vetting to become permanent U.S. residents -- would be allowed to come...",1862498706,Newspapers," Bengali, Shashank
Shashank
Shashank Bengali
Bengali
Shashank Bengali , Mostaghim, Ramin
Ramin
Ramin Mostaghim
Mostaghim
Ramin Mostaghim , Bulos, Nabih
Nabih
Nabih Bulos
Bulos
Nabih Bulos",," Los Angeles Times
511110", (Copyright (c) 2017 Los Angeles Times)," LATM201701282390 , LATM201701282390 , 7683 , PQ_7683_Jan282017", News," Jan 28, 2017",0458-3035, English, English, A.3," Los Angeles, Calif.","Jan 28, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1862498706?accountid=14496,,,, A.3,," Refugees , Diplomatic & consular services , Families & family life , Interviews , Jordan , Sudan , Somalia , United States--US , Libya , Southern California , Iraq , Yemen , Syria , Cyprus"," TRUMP, DONALD J , SYRIA , MUSLIMS , REFUGEES , UNITED STATES , POLITICAL ASYLUM , VISAS , EXECUTIVE ORDERS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+WORLD%3B+Refugee+families+face+a+new+limbo%3B+Trump%27s+executive+order+forces+many+to+scramble+to+rearrange+their+lives.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-01-28&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Bengali%2C+Shashank%3BMostaghim%2C+Ramin%3BBulos%2C+Nabih&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
